id,descripcion,tipo,clasificacion,tipo_red,jurisdiccion,geojson,geom
28214686,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.5668917080129,-34.707546461411]}",0101000020E6100000FE2451E88F484DC09314E8E1905A41C0
28214687,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.5681390125875,-34.7073816004687]}",0101000020E61000008C5277C7B8484DC00FE7F37A8B5A41C0
28214688,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.569230868407,-34.707237274702]}",0101000020E610000042D79D8EDC484DC0BBAD42C0865A41C0
28214689,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.5701893099785,-34.7071105756296]}",0101000020E610000075719BF6FB484DC00F7E6E99825A41C0
28214690,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.5718833521735,-34.7068866159605]}",0101000020E61000002A5B437933494DC0E2C3B8427B5A41C0
28214691,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.5745231359601,-34.7053591216896]}",0101000020E61000003FDF5FF989494DC0C8CB2B35495A41C0
28214692,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.5752599188506,-34.7048110511522]}",0101000020E6100000E014F51DA2494DC06F479F3F375A41C0
28214693,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.5759987644841,-34.704248708783]}",0101000020E61000006FFFD753BA494DC0923C5AD2245A41C0
28214694,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.5766645688702,-34.7037531331406]}",0101000020E610000099070425D0494DC0EAA52995145A41C0
28214695,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.5774522798373,-34.7031573230692]}",0101000020E61000007473D0F4E9494DC03543250F015A41C0
28214696,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.5782690751748,-34.7025429309109]}",0101000020E6100000FB1497B8044A4DC0302640EDEC5941C0
28214697,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.5788981644294,-34.7020697261967]}",0101000020E61000002DF8C555194A4DC05EC3B86BDD5941C0
28214698,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.5798156356397,-34.701381160547]}",0101000020E610000011641466374A4DC0404A9DDBC65941C0
28214699,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.5802997701602,-34.7010177898805]}",0101000020E61000006A5B4B43474A4DC0B7B970F3BA5941C0
28214700,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.5823506141771,-34.6998582628997]}",0101000020E61000001C5905778A4A4DC0A87E9FF4945941C0
28260566,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.5806726024211,-34.7002826902935]}",0101000020E6100000778AD67A534A4DC00062FADCA25941C0
28266977,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.627313510378,-34.7807774802126]}",0101000020E6100000CAB421CF4B504DC0AE7B3784F06341C0
28266978,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.6265703505118,-34.7813337864338]}",0101000020E6100000B00B0E7533504DC017FFD9BE026441C0
28269037,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.6335402397546,-34.7831359596251]}",0101000020E61000001B39B9D817514DC0A37493CC3D6441C0
28269038,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.6343525245901,-34.7838141141186]}",0101000020E6100000F19FA97632514DC033245905546441C0
28269039,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.6352332671655,-34.7845494036978]}",0101000020E61000004FE7DD524F514DC03B7D671D6C6441C0
28269040,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.6361132419768,-34.7852840331887]}",0101000020E6100000E36BA1286C514DC0ED4EEC2F846441C0
28269041,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.6370335158956,-34.786052285139]}",0101000020E6100000219D72508A514DC023CF7C5C9D6441C0
28269042,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.6378830739804,-34.786761484397]}",0101000020E61000007EB50E27A6514DC0619EAE99B46441C0
28269043,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.6386120112595,-34.7873699768987]}",0101000020E6100000A598D309BE514DC0EE50168AC86441C0
28269044,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.6395907462371,-34.788186971535]}",0101000020E6100000D0F40C1CDE514DC025F0884FE36441C0
28269045,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.6403387136717,-34.7888186818224]}",0101000020E610000094CA749EF6514DC04F73B402F86441C0
28271234,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.6303381424277,-34.7851380331186]}",0101000020E6100000FD9295EBAE504DC08A8B2F677F6441C0
28271235,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.6313080787795,-34.785961436265]}",0101000020E6100000790700B4CE504DC0795664629A6441C0
